Symbol,Timeframe,Lot Size,TP Pips,SL Pips,Win Rate,Profit Factor,Total P/L,Total Trades,Net Pips
GBPUSD_SB,1h,0.10,5.0,2.0,66.67%,5.00,16.00,6,15.999999999998238
GBPUSD_SB,1h,0.10,10.0,2.0,66.67%,10.00,36.00,6,35.999999999996035
GBPUSD_SB,1h,0.10,10.0,5.0,66.67%,4.00,30.00,6,29.999999999996696
GBPUSD_SB,1h,0.10,15.0,2.0,50.00%,7.50,39.00,6,39.000000000002366
GBPUSD_SB,1h,0.10,15.0,5.0,66.67%,6.00,50.00,6,50.000000000003375
GBPUSD_SB,1h,0.10,15.0,10.0,66.67%,3.00,40.00,6,40.000000000004476
GBPUSD_SB,1h,0.10,20.0,2.0,33.33%,5.00,32.00,6,32.00000000000092
GBPUSD_SB,1h,0.10,20.0,5.0,50.00%,4.00,45.00,6,45.000000000001705
GBPUSD_SB,1h,0.10,20.0,10.0,50.00%,2.00,30.00,6,30.00000000000336
GBPUSD_SB,1h,0.10,20.0,18.0,83.33%,4.70,66.60,6,66.59999999999887
GBPUSD_SB,1h,0.10,36.7,2.0,0.00%,-0.00,-12.00,6,-11.999999999998678
GBPUSD_SB,1h,0.10,36.7,5.0,0.00%,-0.00,-30.00,6,-29.999999999996696
GBPUSD_SB,1h,0.10,36.7,10.0,0.00%,-0.00,-60.00,6,-59.99999999999339
GBPUSD_SB,1h,0.10,36.7,18.0,33.33%,0.57,-30.70,6,-30.700000000001282
GBPUSD_SB,1h,0.10,36.7,34.0,50.00%,0.76,-24.00,6,-24.000000000001805
GBPUSD_SB,1h,0.10,68.3,2.0,0.00%,-0.00,-12.00,6,-11.999999999998678
GBPUSD_SB,1h,0.10,68.3,5.0,0.00%,-0.00,-30.00,6,-29.999999999996696
GBPUSD_SB,1h,0.10,68.3,10.0,0.00%,-0.00,-60.00,6,-59.99999999999339
GBPUSD_SB,1h,0.10,68.3,18.0,33.33%,1.01,0.90,6,0.8999999999970072
GBPUSD_SB,1h,0.10,68.3,34.0,50.00%,1.38,39.20,6,39.1999999999948
GBPUSD_SB,1h,0.10,68.3,50.0,50.00%,0.94,-8.80,6,-8.799999999999926
GBPUSD_SB,1h,0.10,100.0,2.0,0.00%,-0.00,-12.00,6,-11.999999999998678
GBPUSD_SB,1h,0.10,100.0,5.0,0.00%,-0.00,-30.00,6,-29.999999999996696
GBPUSD_SB,1h,0.10,100.0,10.0,0.00%,-0.00,-60.00,6,-59.99999999999339
GBPUSD_SB,1h,0.10,100.0,18.0,16.67%,0.05,-85.40,6,-85.40000000000214
GBPUSD_SB,1h,0.10,100.0,34.0,16.67%,0.03,-165.40,6,-165.4000000000044
GBPUSD_SB,1h,0.10,100.0,50.0,16.67%,0.02,-245.40,6,-245.3999999999956
GBPUSD_SB,30m,0.10,5.0,2.0,57.14%,3.33,28.00,14,27.999999999996916
GBPUSD_SB,30m,0.10,10.0,2.0,35.71%,2.78,32.00,14,31.999999999996476
GBPUSD_SB,30m,0.10,10.0,5.0,50.00%,2.00,35.00,14,34.99999999999615
GBPUSD_SB,30m,0.10,15.0,2.0,21.43%,2.05,23.00,14,23.00000000000413
GBPUSD_SB,30m,0.10,15.0,5.0,42.86%,2.25,50.00,14,50.000000000007816
