Symbol,Timeframe,Lot Size,TP Pips,SL Pips,Win Rate,Profit Factor,Total P/L,Total Trades,Net Pips
AUDCAD_SB,15m,0.10,36.7,5.0,12.12%,1.01,3.60,66,3.600000000027933
AUDCAD_SB,15m,0.10,36.7,10.0,21.21%,0.99,-6.20,66,-6.20000000000698
AUDCAD_SB,15m,0.10,36.7,18.0,40.91%,1.41,288.90,66,288.89999999997747
AUDCAD_SB,15m,0.10,36.7,34.0,62.12%,1.83,681.40,66,681.3999999999908
AUDCAD_SB,15m,0.10,68.3,2.0,1.52%,0.53,-61.70,66,-61.69999999998542
AUDCAD_SB,15m,0.10,68.3,5.0,4.55%,0.65,-110.10,66,-110.09999999996523
AUDCAD_SB,15m,0.10,68.3,10.0,9.09%,0.68,-190.20,66,-190.2000000000001
AUDCAD_SB,15m,0.10,68.3,18.0,24.24%,1.21,192.80,66,192.79999999998915
AUDCAD_SB,15m,0.10,68.3,34.0,40.91%,1.42,544.80,66,544.8000000000166
AUDCAD_SB,15m,0.10,68.3,50.0,50.00%,1.42,671.50,66,671.4999999999998
AUDCAD_SB,15m,0.10,100.0,2.0,0.00%,-0.00,-132.00,66,-131.99999999998522
AUDCAD_SB,15m,0.10,100.0,5.0,1.52%,0.31,-225.00,66,-224.9999999999641
AUDCAD_SB,15m,0.10,100.0,10.0,3.03%,0.31,-440.00,66,-440.00000000000006
AUDCAD_SB,15m,0.10,100.0,18.0,12.12%,0.77,-244.00,66,-244.00000000001262
AUDCAD_SB,15m,0.10,100.0,34.0,27.27%,1.12,194.70,66,194.70000000002165
AUDCAD_SB,15m,0.10,100.0,50.0,34.85%,1.10,215.50,66,215.5
AUDCAD_SB,1h,0.10,5.0,2.0,30.00%,1.07,1.00,10,0.9999999999998899
AUDCAD_SB,1h,0.10,10.0,2.0,20.00%,1.25,4.00,10,4.00000000000178
AUDCAD_SB,1h,0.10,10.0,5.0,20.00%,0.50,-20.00,10,-19.999999999995577
AUDCAD_SB,1h,0.10,15.0,2.0,20.00%,1.88,14.00,10,14.000000000000679
AUDCAD_SB,1h,0.10,15.0,5.0,20.00%,0.75,-10.00,10,-9.999999999996678
AUDCAD_SB,1h,0.10,15.0,10.0,20.00%,0.37,-50.00,10,-50.00000000000115
AUDCAD_SB,1h,0.10,20.0,2.0,0.00%,-0.00,-20.00,10,-19.999999999997797
AUDCAD_SB,1h,0.10,20.0,5.0,0.00%,-0.00,-50.00,10,-49.999999999994486
AUDCAD_SB,1h,0.10,20.0,10.0,0.00%,-0.00,-100.00,10,-100.0000000000001
AUDCAD_SB,1h,0.10,20.0,18.0,20.00%,0.28,-104.00,10,-104.00000000000188
AUDCAD_SB,1h,0.10,36.7,2.0,0.00%,-0.00,-20.00,10,-19.999999999997797
AUDCAD_SB,1h,0.10,36.7,5.0,0.00%,-0.00,-50.00,10,-49.999999999994486
AUDCAD_SB,1h,0.10,36.7,10.0,0.00%,-0.00,-100.00,10,-100.0000000000001
AUDCAD_SB,1h,0.10,36.7,18.0,20.00%,0.51,-70.60,10,-70.60000000000288
AUDCAD_SB,1h,0.10,36.7,34.0,50.00%,1.08,13.50,10,13.499999999999602
AUDCAD_SB,1h,0.10,68.3,2.0,0.00%,-0.00,-20.00,10,-19.999999999997797
AUDCAD_SB,1h,0.10,68.3,5.0,0.00%,-0.00,-50.00,10,-49.999999999994486
AUDCAD_SB,1h,0.10,68.3,10.0,0.00%,-0.00,-100.00,10,-100.0000000000001
AUDCAD_SB,1h,0.10,68.3,18.0,0.00%,-0.00,-180.00,10,-180.00000000000236
AUDCAD_SB,1h,0.10,68.3,34.0,0.00%,-0.00,-340.00,10,-339.99999999999596
AUDCAD_SB,1h,0.10,68.3,50.0,30.00%,0.59,-145.10,10,-145.10000000000025
AUDCAD_SB,1h,0.10,100.0,2.0,0.00%,-0.00,-20.00,10,-19.999999999997797
AUDCAD_SB,1h,0.10,100.0,5.0,0.00%,-0.00,-50.00,10,-49.999999999994486
AUDCAD_SB,1h,0.10,100.0,10.0,0.00%,-0.00,-100.00,10,-100.0000000000001
AUDCAD_SB,1h,0.10,100.0,18.0,0.00%,-0.00,-180.00,10,-180.00000000000236
AUDCAD_SB,1h,0.10,100.0,34.0,0.00%,-0.00,-340.00,10,-339.99999999999596
AUDCAD_SB,1h,0.10,100.0,50.0,30.00%,0.77,-81.50,10,-81.49999999999994
AUDCAD_SB,30m,0.10,5.0,2.0,55.00%,3.06,37.00,20,36.999999999995914
AUDCAD_SB,30m,0.10,10.0,2.0,40.00%,3.11,50.60,20,50.60000000000176
AUDCAD_SB,30m,0.10,10.0,5.0,55.00%,2.32,59.60,20,59.600000000004115
AUDCAD_SB,30m,0.10,15.0,2.0,10.00%,0.54,-16.40,20,-16.399999999997526
AUDCAD_SB,30m,0.10,15.0,5.0,30.00%,1.14,9.60,20,9.600000000004073
AUDCAD_SB,30m,0.10,15.0,10.0,45.00%,1.06,6.30,20,6.29999999999464
AUDCAD_SB,30m,0.10,20.0,2.0,5.00%,0.12,-33.40,20,-33.399999999996766
AUDCAD_SB,30m,0.10,20.0,5.0,20.00%,0.81,-15.40,20,-15.399999999992062
AUDCAD_SB,30m,0.10,20.0,10.0,40.00%,1.09,11.30,20,11.29999999999852
AUDCAD_SB,30m,0.10,20.0,18.0,45.00%,0.76,-46.70,20,-46.70000000000391
AUDCAD_SB,30m,0.10,36.7,2.0,5.00%,0.12,-33.40,20,-33.399999999996766
AUDCAD_SB,30m,0.10,36.7,5.0,5.00%,0.05,-90.40,20,-90.39999999999046
AUDCAD_SB,30m,0.10,36.7,10.0,20.00%,0.53,-75.30,20,-75.30000000000258
AUDCAD_SB,30m,0.10,36.7,18.0,30.00%,0.63,-93.90,20,-93.90000000000668
AUDCAD_SB,30m,0.10,36.7,34.0,50.00%,0.97,-8.40,20,-8.400000000001796
AUDCAD_SB,30m,0.10,68.3,2.0,5.00%,0.12,-33.40,20,-33.399999999996766
AUDCAD_SB,30m,0.10,68.3,5.0,5.00%,0.05,-90.40,20,-90.39999999999046
AUDCAD_SB,30m,0.10,68.3,10.0,10.00%,0.06,-168.70,20,-168.7000000000016
AUDCAD_SB,30m,0.10,68.3,18.0,20.00%,0.51,-140.10,20,-140.10000000000517
AUDCAD_SB,30m,0.10,68.3,34.0,35.00%,0.85,-62.50,20,-62.49999999999659
AUDCAD_SB,30m,0.10,68.3,50.0,45.00%,0.96,-17.90,20,-17.90000000000191
AUDCAD_SB,30m,0.10,100.0,2.0,5.00%,0.12,-33.40,20,-33.399999999996766
AUDCAD_SB,30m,0.10,100.0,5.0,5.00%,0.05,-90.40,20,-90.39999999999046
AUDCAD_SB,30m,0.10,100.0,10.0,10.00%,0.06,-168.70,20,-168.7000000000016
AUDCAD_SB,30m,0.10,100.0,18.0,20.00%,0.73,-76.70,20,-76.70000000000505
AUDCAD_SB,30m,0.10,100.0,34.0,30.00%,0.92,-38.00,20,-37.99999999999591
AUDCAD_SB,30m,0.10,100.0,50.0,45.00%,1.40,204.00,20,203.9999999999987
