Symbol,Timeframe,Lot Size,TP Pips,SL Pips,Win Rate,Profit Factor,Total P/L,Total Trades,Net Pips
EURJPY_SB,15m,0.10,5.0,2.0,64.52%,4.55,156.00,62,155.99999999380998
EURJPY_SB,15m,0.10,10.0,2.0,64.52%,9.09,356.00,62,356.0000000004493
EURJPY_SB,15m,0.10,10.0,5.0,64.52%,3.64,290.00,62,290.0000000045111
EURJPY_SB,15m,0.10,15.0,2.0,62.90%,12.72,539.00,62,538.999999995724
EURJPY_SB,15m,0.10,15.0,5.0,62.90%,5.09,470.00,62,469.99999999997044
EURJPY_SB,15m,0.10,15.0,10.0,62.90%,2.54,355.00,62,354.99999999615284
EURJPY_SB,15m,0.10,20.0,2.0,62.90%,16.96,734.00,62,734.0000000021973
EURJPY_SB,15m,0.10,20.0,5.0,62.90%,6.78,665.00,62,665.0000000064438
EURJPY_SB,15m,0.10,20.0,10.0,62.90%,3.39,550.00,62,550.0000000026262
EURJPY_SB,15m,0.10,20.0,18.0,62.90%,1.88,366.00,62,366.000000003055
EURJPY_SB,15m,0.10,36.7,2.0,62.90%,31.12,1385.30,62,1385.299999998324
EURJPY_SB,15m,0.10,36.7,5.0,62.90%,12.45,1316.30,62,1316.3000000025704
EURJPY_SB,15m,0.10,36.7,10.0,62.90%,6.22,1201.30,62,1201.2999999987528
EURJPY_SB,15m,0.10,36.7,18.0,62.90%,3.46,1017.30,62,1017.2999999991816
EURJPY_SB,15m,0.10,36.7,34.0,62.90%,1.83,649.30,62,649.3000000000393
EURJPY_SB,15m,0.10,68.3,2.0,62.90%,57.91,2617.70,62,2617.7000000015482
EURJPY_SB,15m,0.10,68.3,5.0,62.90%,23.16,2548.70,62,2548.7000000057947
EURJPY_SB,15m,0.10,68.3,10.0,62.90%,11.58,2433.70,62,2433.700000001977
EURJPY_SB,15m,0.10,68.3,18.0,62.90%,6.43,2249.70,62,2249.700000002406
EURJPY_SB,15m,0.10,68.3,34.0,62.90%,3.41,1881.70,62,1881.7000000032635
EURJPY_SB,15m,0.10,68.3,50.0,62.90%,2.32,1513.70,62,1513.7000000041212
EURJPY_SB,15m,0.10,100.0,2.0,61.29%,79.17,3752.00,62,3751.9999999949505
EURJPY_SB,15m,0.10,100.0,5.0,61.29%,31.67,3680.00,62,3679.9999999993815
EURJPY_SB,15m,0.10,100.0,10.0,61.29%,15.83,3560.00,62,3559.999999995398
EURJPY_SB,15m,0.10,100.0,18.0,61.29%,8.80,3368.00,62,3367.9999999958454
EURJPY_SB,15m,0.10,100.0,34.0,61.29%,4.66,2984.00,62,2983.9999999967404
EURJPY_SB,15m,0.10,100.0,50.0,61.29%,3.17,2600.00,62,2599.9999999976353
EURJPY_SB,5m,0.10,5.0,2.0,72.64%,6.64,620.00,201,619.9999999790862
EURJPY_SB,5m,0.10,10.0,2.0,72.64%,13.27,1350.00,201,1350.0000000033197
EURJPY_SB,5m,0.10,10.0,5.0,72.64%,5.31,1185.00,201,1185.0000000134742
EURJPY_SB,5m,0.10,15.0,2.0,72.64%,19.91,2080.00,201,2079.9999999860574
EURJPY_SB,5m,0.10,15.0,5.0,72.64%,7.96,1915.00,201,1914.999999996212
EURJPY_SB,5m,0.10,15.0,10.0,72.64%,3.98,1640.00,201,1639.999999987083
EURJPY_SB,5m,0.10,20.0,2.0,72.14%,25.89,2788.00,201,2788.000000010129
EURJPY_SB,5m,0.10,20.0,5.0,72.14%,10.36,2620.00,201,2620.000000020468
EURJPY_SB,5m,0.10,20.0,10.0,72.14%,5.18,2340.00,201,2340.000000011173
EURJPY_SB,5m,0.10,20.0,18.0,72.14%,2.88,1892.00,201,1892.0000000122172
EURJPY_SB,5m,0.10,36.7,2.0,71.14%,45.24,5132.10,201,5132.099999995603
EURJPY_SB,5m,0.10,36.7,5.0,71.14%,18.10,4958.10,201,4958.100000006311
EURJPY_SB,5m,0.10,36.7,10.0,71.14%,9.05,4668.10,201,4668.099999996684
EURJPY_SB,5m,0.10,36.7,18.0,71.14%,5.03,4204.10,201,4204.099999997766
EURJPY_SB,5m,0.10,36.7,34.0,71.14%,2.66,3276.10,201,3276.0999999999285
EURJPY_SB,5m,0.10,68.3,2.0,69.65%,78.38,9440.00,201,9440.000000007025
EURJPY_SB,5m,0.10,68.3,5.0,69.65%,31.35,9257.00,201,9257.000000018288
EURJPY_SB,5m,0.10,68.3,10.0,69.65%,15.68,8952.00,201,8952.000000008164
EURJPY_SB,5m,0.10,68.3,18.0,69.65%,8.71,8464.00,201,8464.0000000093
EURJPY_SB,5m,0.10,68.3,34.0,69.65%,4.61,7488.00,201,7488.000000011575
EURJPY_SB,5m,0.10,68.3,50.0,69.65%,3.14,6512.00,201,6512.00000001385
EURJPY_SB,5m,0.10,100.0,2.0,68.16%,107.03,13572.00,201,13571.99999998329
EURJPY_SB,5m,0.10,100.0,5.0,68.16%,42.81,13380.00,201,13379.999999995107
EURJPY_SB,5m,0.10,100.0,10.0,68.16%,21.41,13060.00,201,13059.999999984484
EURJPY_SB,5m,0.10,100.0,18.0,68.16%,11.89,12548.00,201,12547.999999985677
EURJPY_SB,5m,0.10,100.0,34.0,68.16%,6.30,11524.00,201,11523.999999988064
EURJPY_SB,5m,0.10,100.0,50.0,68.16%,4.28,10500.00,201,10499.99999999045
