Symbol,Timeframe,Lot Size,TP Pips,SL Pips,Win Rate,Profit Factor,Total P/L,Total Trades,Net Pips
USDCHF_SB,30m,0.10,5.0,2.0,58.33%,3.50,50.00,24,49.99999999999447
USDCHF_SB,30m,0.10,10.0,2.0,29.17%,2.06,36.00,24,36.0000000000038
USDCHF_SB,30m,0.10,10.0,5.0,50.00%,2.00,60.00,24,60.00000000000675
USDCHF_SB,30m,0.10,15.0,2.0,16.67%,1.50,20.00,24,20.000000000002238
USDCHF_SB,30m,0.10,15.0,5.0,37.50%,1.80,60.00,24,60.000000000003396
USDCHF_SB,30m,0.10,15.0,10.0,54.17%,1.77,85.00,24,84.99999999999284
USDCHF_SB,30m,0.10,20.0,2.0,12.50%,1.43,18.00,24,18.000000000004682
USDCHF_SB,30m,0.10,20.0,5.0,33.33%,2.00,80.00,24,80.00000000000898
USDCHF_SB,30m,0.10,20.0,10.0,54.17%,2.36,150.00,24,150.00000000000017
USDCHF_SB,30m,0.10,20.0,18.0,66.67%,2.22,176.00,24,175.99999999999838
USDCHF_SB,30m,0.10,36.7,2.0,8.33%,1.67,29.40,24,29.40000000000387
USDCHF_SB,30m,0.10,36.7,5.0,29.17%,3.02,171.90,24,171.90000000000595
USDCHF_SB,30m,0.10,36.7,10.0,45.83%,3.11,273.70,24,273.6999999999946
USDCHF_SB,30m,0.10,36.7,18.0,58.33%,2.85,333.80,24,333.79999999999086
USDCHF_SB,30m,0.10,36.7,34.0,70.83%,2.62,385.90,24,385.8999999999945
USDCHF_SB,30m,0.10,68.3,2.0,8.33%,3.10,92.60,24,92.6000000000049
USDCHF_SB,30m,0.10,68.3,5.0,20.83%,3.59,246.50,24,246.50000000001063
USDCHF_SB,30m,0.10,68.3,10.0,37.50%,4.10,464.70,24,464.70000000000016
USDCHF_SB,30m,0.10,68.3,18.0,50.00%,3.79,603.60,24,603.5999999999976
USDCHF_SB,30m,0.10,68.3,34.0,58.33%,2.75,595.10,24,595.1000000000051
USDCHF_SB,30m,0.10,68.3,50.0,62.50%,2.16,521.50,24,521.5000000000016
USDCHF_SB,30m,0.10,100.0,2.0,0.00%,-0.00,-48.00,24,-47.999999999994714
USDCHF_SB,30m,0.10,100.0,5.0,0.00%,-0.00,-120.00,24,-119.99999999998673
USDCHF_SB,30m,0.10,100.0,10.0,0.00%,-0.00,-240.00,24,-240.00000000000014
USDCHF_SB,30m,0.10,100.0,18.0,12.50%,0.24,-287.80,24,-287.8000000000046
USDCHF_SB,30m,0.10,100.0,34.0,37.50%,0.69,-159.10,24,-159.09999999999224
USDCHF_SB,30m,0.10,100.0,50.0,54.17%,1.15,81.10,24,81.10000000000275
USDCHF_SB,15m,0.10,5.0,2.0,40.48%,1.70,70.00,84,69.99999999999244
USDCHF_SB,15m,0.10,10.0,2.0,22.62%,1.46,60.00,84,60.000000000014694
