Symbol,Timeframe,Lot Size,TP Pips,SL Pips,Win Rate,Profit Factor,Total P/L,Total Trades,Net Pips
AUDJPY_SB,5m,0.10,15.0,5.0,77.08%,10.09,2500.00,240,24.99999999985647
AUDJPY_SB,5m,0.10,15.0,10.0,77.08%,5.05,2225.00,240,22.24999999984334
AUDJPY_SB,5m,0.10,20.0,2.0,77.08%,33.64,3590.00,240,35.89999999987744
AUDJPY_SB,5m,0.10,20.0,5.0,77.08%,13.45,3425.00,240,34.24999999990082
AUDJPY_SB,5m,0.10,20.0,10.0,77.08%,6.73,3150.00,240,31.49999999988769
AUDJPY_SB,5m,0.10,20.0,18.0,77.08%,3.74,2710.00,240,27.099999999897946
AUDJPY_SB,5m,0.10,36.7,2.0,74.58%,53.85,6447.30,240,64.47299999995266
AUDJPY_SB,5m,0.10,36.7,5.0,74.58%,21.54,6264.30,240,62.6429999999786
AUDJPY_SB,5m,0.10,36.7,10.0,74.58%,10.77,5959.30,240,59.592999999964036
AUDJPY_SB,5m,0.10,36.7,18.0,74.58%,5.98,5471.30,240,54.71299999997541
AUDJPY_SB,5m,0.10,36.7,34.0,74.58%,3.17,4495.30,240,44.952999999998156
AUDJPY_SB,5m,0.10,68.3,2.0,73.75%,95.95,11963.10,240,119.6309999998464
AUDJPY_SB,5m,0.10,68.3,5.0,73.75%,38.38,11774.10,240,117.74099999987318
AUDJPY_SB,5m,0.10,68.3,10.0,73.75%,19.19,11459.10,240,114.59099999985814
AUDJPY_SB,5m,0.10,68.3,18.0,73.75%,10.66,10955.10,240,109.55099999986989
AUDJPY_SB,5m,0.10,68.3,34.0,73.75%,5.64,9947.10,240,99.47099999989338
AUDJPY_SB,5m,0.10,68.3,50.0,73.75%,3.84,8939.10,240,89.39099999991687
AUDJPY_SB,5m,0.10,100.0,2.0,70.83%,121.43,16860.00,240,168.60000000004018
AUDJPY_SB,5m,0.10,100.0,5.0,70.83%,48.57,16650.00,240,166.50000000006995
AUDJPY_SB,5m,0.10,100.0,10.0,70.83%,24.29,16300.00,240,163.00000000005323
AUDJPY_SB,5m,0.10,100.0,18.0,70.83%,13.49,15740.00,240,157.40000000006629
AUDJPY_SB,5m,0.10,100.0,34.0,70.83%,7.14,14620.00,240,146.2000000000924
AUDJPY_SB,5m,0.10,100.0,50.0,70.83%,4.86,13500.00,240,135.0000000001185
AUDJPY_SB,1h,0.10,5.0,2.0,80.00%,10.00,54.00,15,0.5400000000008731
AUDJPY_SB,1h,0.10,10.0,2.0,80.00%,20.00,114.00,15,1.140000000003738
AUDJPY_SB,1h,0.10,10.0,5.0,80.00%,8.00,105.00,15,1.0500000000050136
AUDJPY_SB,1h,0.10,15.0,2.0,80.00%,30.00,174.00,15,1.73999999998955
AUDJPY_SB,1h,0.10,15.0,5.0,80.00%,12.00,165.00,15,1.6499999999908255
AUDJPY_SB,1h,0.10,15.0,10.0,80.00%,6.00,150.00,15,1.4999999999901092
AUDJPY_SB,1h,0.10,20.0,2.0,80.00%,40.00,234.00,15,2.339999999992415
AUDJPY_SB,1h,0.10,20.0,5.0,80.00%,16.00,225.00,15,2.2499999999936904
AUDJPY_SB,1h,0.10,20.0,10.0,80.00%,8.00,210.00,15,2.099999999992974
AUDJPY_SB,1h,0.10,20.0,18.0,80.00%,4.44,186.00,15,1.8599999999935335
AUDJPY_SB,1h,0.10,36.7,2.0,80.00%,73.40,434.40,15,4.34399999999755
AUDJPY_SB,1h,0.10,36.7,5.0,80.00%,29.36,425.40,15,4.253999999998825
AUDJPY_SB,1h,0.10,36.7,10.0,80.00%,14.68,410.40,15,4.103999999998109
AUDJPY_SB,1h,0.10,36.7,18.0,80.00%,8.16,386.40,15,3.8639999999986685
AUDJPY_SB,1h,0.10,36.7,34.0,80.00%,4.32,338.40,15,3.383999999999787
AUDJPY_SB,1h,0.10,68.3,2.0,66.67%,68.30,673.00,15,6.729999999990355
AUDJPY_SB,1h,0.10,68.3,5.0,66.67%,27.32,658.00,15,6.579999999992481
AUDJPY_SB,1h,0.10,68.3,10.0,66.67%,13.66,633.00,15,6.329999999991287
AUDJPY_SB,1h,0.10,68.3,18.0,66.67%,7.59,593.00,15,5.929999999992219
AUDJPY_SB,1h,0.10,68.3,34.0,66.67%,4.02,513.00,15,5.129999999994084
AUDJPY_SB,1h,0.10,68.3,50.0,66.67%,2.73,433.00,15,4.329999999995948
AUDJPY_SB,1h,0.10,100.0,2.0,66.67%,100.00,990.00,15,9.900000000001796
AUDJPY_SB,1h,0.10,100.0,5.0,66.67%,40.00,975.00,15,9.750000000003922
AUDJPY_SB,1h,0.10,100.0,10.0,66.67%,20.00,950.00,15,9.500000000002728
AUDJPY_SB,1h,0.10,100.0,18.0,66.67%,11.11,910.00,15,9.10000000000366
AUDJPY_SB,1h,0.10,100.0,34.0,66.67%,5.88,830.00,15,8.300000000005525
AUDJPY_SB,1h,0.10,100.0,50.0,66.67%,4.00,750.00,15,7.50000000000739
