Symbol,Timeframe,Lot Size,TP Pips,SL Pips,Win Rate,Profit Factor,Total P/L,Total Trades,Net Pips
EURAUD_SB,30m,0.10,20.0,5.0,18.52%,0.91,-10.00,27,-9.99999999998775
EURAUD_SB,30m,0.10,20.0,10.0,25.93%,0.70,-60.00,27,-59.999999999977774
EURAUD_SB,30m,0.10,20.0,18.0,37.04%,0.65,-106.00,27,-106.00000000000378
EURAUD_SB,30m,0.10,36.7,2.0,0.00%,-0.00,-54.00,27,-53.99999999999405
EURAUD_SB,30m,0.10,36.7,5.0,0.00%,-0.00,-135.00,27,-134.99999999998508
EURAUD_SB,30m,0.10,36.7,10.0,7.41%,0.29,-176.60,27,-176.5999999999711
EURAUD_SB,30m,0.10,36.7,18.0,18.52%,0.46,-212.50,27,-212.50000000000202
EURAUD_SB,30m,0.10,36.7,34.0,37.04%,0.63,-211.00,27,-211.0000000000055
EURAUD_SB,30m,0.10,68.3,2.0,0.00%,-0.00,-54.00,27,-53.99999999999405
EURAUD_SB,30m,0.10,68.3,5.0,0.00%,-0.00,-135.00,27,-134.99999999998508
EURAUD_SB,30m,0.10,68.3,10.0,3.70%,0.26,-191.70,27,-191.6999999999723
EURAUD_SB,30m,0.10,68.3,18.0,14.81%,0.66,-140.80,27,-140.80000000000967
EURAUD_SB,30m,0.10,68.3,34.0,33.33%,1.00,2.70,27,2.6999999999778765
EURAUD_SB,30m,0.10,68.3,50.0,44.44%,1.09,69.60,27,69.60000000000298
EURAUD_SB,30m,0.10,100.0,2.0,0.00%,-0.00,-54.00,27,-53.99999999999405
EURAUD_SB,30m,0.10,100.0,5.0,0.00%,-0.00,-135.00,27,-134.99999999998508
EURAUD_SB,30m,0.10,100.0,10.0,3.70%,0.38,-160.00,27,-159.99999999997115
EURAUD_SB,30m,0.10,100.0,18.0,14.81%,0.97,-14.00,27,-14.000000000005002
EURAUD_SB,30m,0.10,100.0,34.0,33.33%,1.47,288.00,27,287.9999999999885
EURAUD_SB,30m,0.10,100.0,50.0,44.44%,1.60,450.00,27,450.00000000001705
EURAUD_SB,1h,0.10,5.0,2.0,69.23%,5.62,37.00,13,36.99999999999592
EURAUD_SB,1h,0.10,10.0,2.0,53.85%,5.83,58.00,13,57.99999999999362
EURAUD_SB,1h,0.10,10.0,5.0,53.85%,2.33,40.00,13,39.9999999999956
EURAUD_SB,1h,0.10,15.0,2.0,53.85%,8.75,93.00,13,93.0000000000053
EURAUD_SB,1h,0.10,15.0,5.0,53.85%,3.50,75.00,13,75.00000000000728
EURAUD_SB,1h,0.10,15.0,10.0,53.85%,1.75,45.00,13,45.00000000001059
EURAUD_SB,1h,0.10,20.0,2.0,38.46%,6.25,84.00,13,84.00000000000185
EURAUD_SB,1h,0.10,20.0,5.0,38.46%,2.50,60.00,13,60.00000000000449
EURAUD_SB,1h,0.10,20.0,10.0,38.46%,1.25,20.00,13,20.000000000008896
EURAUD_SB,1h,0.10,20.0,18.0,38.46%,0.69,-44.00,13,-44.00000000000182
EURAUD_SB,1h,0.10,36.7,2.0,23.08%,5.51,90.10,13,90.10000000000407
EURAUD_SB,1h,0.10,36.7,5.0,23.08%,2.20,60.10,13,60.100000000007384
EURAUD_SB,1h,0.10,36.7,10.0,23.08%,1.10,10.10,13,10.100000000012898
EURAUD_SB,1h,0.10,36.7,18.0,30.77%,0.81,-30.70,13,-30.700000000001268
EURAUD_SB,1h,0.10,36.7,34.0,53.85%,1.18,37.40,13,37.399999999998556
EURAUD_SB,1h,0.10,68.3,2.0,23.08%,10.25,184.90,13,184.89999999999895
EURAUD_SB,1h,0.10,68.3,5.0,23.08%,4.10,154.90,13,154.90000000000225
EURAUD_SB,1h,0.10,68.3,10.0,23.08%,2.05,104.90,13,104.90000000000776
EURAUD_SB,1h,0.10,68.3,18.0,30.77%,1.40,64.10,13,64.0999999999936
EURAUD_SB,1h,0.10,68.3,34.0,53.85%,2.11,227.00,13,226.9999999999884
EURAUD_SB,1h,0.10,68.3,50.0,76.92%,4.24,485.90,13,485.8999999999925
EURAUD_SB,1h,0.10,100.0,2.0,23.08%,15.00,280.00,13,280.00000000000244
EURAUD_SB,1h,0.10,100.0,5.0,23.08%,6.00,250.00,13,250.00000000000574
EURAUD_SB,1h,0.10,100.0,10.0,23.08%,3.00,200.00,13,200.00000000001125
EURAUD_SB,1h,0.10,100.0,18.0,30.77%,1.98,159.20,13,159.19999999999712
EURAUD_SB,1h,0.10,100.0,34.0,53.85%,3.05,417.20,13,417.19999999999544
EURAUD_SB,1h,0.10,100.0,50.0,76.92%,6.14,771.20,13,771.2000000000031
