Symbol,Timeframe,Lot Size,TP Pips,SL Pips,Win Rate,Profit Factor,Total P/L,Total Trades,Net Pips
USDJPY_SB,30m,0.10,5.0,2.0,76.47%,8.12,57.00,17,0.5699999999819738
USDJPY_SB,30m,0.10,10.0,2.0,76.47%,16.25,122.00,17,1.2200000000035516
USDJPY_SB,30m,0.10,10.0,5.0,76.47%,6.50,110.00,17,1.1000000000109367
USDJPY_SB,30m,0.10,15.0,2.0,76.47%,24.37,187.00,17,1.8699999999881811
USDJPY_SB,30m,0.10,15.0,5.0,76.47%,9.75,175.00,17,1.7499999999955662
USDJPY_SB,30m,0.10,15.0,10.0,76.47%,4.87,155.00,17,1.549999999988927
USDJPY_SB,30m,0.10,20.0,2.0,76.47%,32.50,252.00,17,2.520000000009759
USDJPY_SB,30m,0.10,20.0,5.0,76.47%,13.00,240.00,17,2.400000000017144
USDJPY_SB,30m,0.10,20.0,10.0,76.47%,6.50,220.00,17,2.2000000000105047
USDJPY_SB,30m,0.10,20.0,18.0,76.47%,3.61,188.00,17,1.8800000000112504
USDJPY_SB,30m,0.10,36.7,2.0,76.47%,59.64,469.10,17,4.690999999996848
USDJPY_SB,30m,0.10,36.7,5.0,76.47%,23.86,457.10,17,4.571000000004233
USDJPY_SB,30m,0.10,36.7,10.0,76.47%,11.93,437.10,17,4.3709999999975935
USDJPY_SB,30m,0.10,36.7,18.0,76.47%,6.63,405.10,17,4.050999999998339
USDJPY_SB,30m,0.10,36.7,34.0,76.47%,3.51,341.10,17,3.410999999999831
USDJPY_SB,30m,0.10,68.3,2.0,76.47%,110.99,879.90,17,8.799000000007595
USDJPY_SB,30m,0.10,68.3,5.0,76.47%,44.40,867.90,17,8.67900000001498
USDJPY_SB,30m,0.10,68.3,10.0,76.47%,22.20,847.90,17,8.479000000008341
USDJPY_SB,30m,0.10,68.3,18.0,76.47%,12.33,815.90,17,8.159000000009087
USDJPY_SB,30m,0.10,68.3,34.0,76.47%,6.53,751.90,17,7.519000000010578
USDJPY_SB,30m,0.10,68.3,50.0,76.47%,4.44,687.90,17,6.87900000001207
USDJPY_SB,30m,0.10,100.0,2.0,76.47%,162.50,1292.00,17,12.91999999998552
USDJPY_SB,30m,0.10,100.0,5.0,76.47%,65.00,1280.00,17,12.799999999992906
USDJPY_SB,30m,0.10,100.0,10.0,76.47%,32.50,1260.00,17,12.599999999986267
USDJPY_SB,30m,0.10,100.0,18.0,76.47%,18.06,1228.00,17,12.279999999987012
USDJPY_SB,30m,0.10,100.0,34.0,76.47%,9.56,1164.00,17,11.639999999988504
USDJPY_SB,30m,0.10,100.0,50.0,76.47%,6.50,1100.00,17,10.999999999989996
USDJPY_SB,15m,0.10,5.0,2.0,66.67%,5.00,144.00,54,1.4399999999454849
USDJPY_SB,15m,0.10,10.0,2.0,66.67%,10.00,324.00,54,3.2400000000052387
USDJPY_SB,15m,0.10,10.0,5.0,66.67%,4.00,270.00,54,2.7000000000384716
USDJPY_SB,15m,0.10,15.0,2.0,66.67%,15.00,504.00,54,5.039999999962674
USDJPY_SB,15m,0.10,15.0,5.0,66.67%,6.00,450.00,54,4.499999999995907
USDJPY_SB,15m,0.10,15.0,10.0,66.67%,3.00,360.00,54,3.5999999999660304
USDJPY_SB,15m,0.10,20.0,2.0,64.81%,18.42,662.00,54,6.620000000020809
USDJPY_SB,15m,0.10,20.0,5.0,64.81%,7.37,605.00,54,6.0500000000558884
USDJPY_SB,15m,0.10,20.0,10.0,64.81%,3.68,510.00,54,5.100000000024352
USDJPY_SB,15m,0.10,20.0,18.0,64.81%,2.05,358.00,54,3.580000000027894
USDJPY_SB,15m,0.10,36.7,2.0,64.81%,33.80,1246.50,54,12.464999999986048
USDJPY_SB,15m,0.10,36.7,5.0,64.81%,13.52,1189.50,54,11.895000000021128
USDJPY_SB,15m,0.10,36.7,10.0,64.81%,6.76,1094.50,54,10.94499999998959
USDJPY_SB,15m,0.10,36.7,18.0,64.81%,3.76,942.50,54,9.424999999993133
