Symbol,Timeframe,Lot Size,TP Pips,SL Pips,Win Rate,Profit Factor,Total P/L,Total Trades,Net Pips
GBPCHF_SB,15m,0.10,5.0,2.0,53.75%,2.99,143.00,80,142.9999999999844
GBPCHF_SB,15m,0.10,10.0,2.0,23.75%,1.58,70.00,80,69.99999999999241
GBPCHF_SB,15m,0.10,10.0,5.0,28.75%,0.82,-50.00,80,-49.99999999999474
GBPCHF_SB,15m,0.10,15.0,2.0,15.00%,1.34,46.00,80,46.00000000002183
GBPCHF_SB,15m,0.10,15.0,5.0,18.75%,0.70,-95.00,80,-94.99999999995623
GBPCHF_SB,15m,0.10,15.0,10.0,38.75%,0.97,-15.00,80,-14.999999999929855
GBPCHF_SB,15m,0.10,20.0,2.0,12.50%,1.45,62.00,80,62.00000000001566
GBPCHF_SB,15m,0.10,20.0,5.0,16.25%,0.79,-70.00,80,-69.99999999996334
GBPCHF_SB,15m,0.10,20.0,10.0,32.50%,0.98,-10.00,80,-9.999999999941679
GBPCHF_SB,15m,0.10,20.0,18.0,52.50%,1.26,171.80,80,171.79999999999075
GBPCHF_SB,15m,0.10,36.7,2.0,8.75%,1.78,112.90,80,112.9000000000205
GBPCHF_SB,15m,0.10,36.7,5.0,12.50%,1.01,2.80,80,2.8000000000428145
GBPCHF_SB,15m,0.10,36.7,10.0,20.00%,0.90,-62.00,80,-61.99999999992224
GBPCHF_SB,15m,0.10,36.7,18.0,38.75%,1.28,235.60,80,235.60000000000525
GBPCHF_SB,15m,0.10,36.7,34.0,57.50%,1.50,544.10,80,544.1000000000049
GBPCHF_SB,15m,0.10,68.3,2.0,3.75%,1.12,17.50,80,17.500000000015035
GBPCHF_SB,15m,0.10,68.3,5.0,6.25%,0.69,-114.70,80,-114.69999999996298
GBPCHF_SB,15m,0.10,68.3,10.0,10.00%,0.65,-249.80,80,-249.79999999992867
GBPCHF_SB,15m,0.10,68.3,18.0,25.00%,1.16,167.30,80,167.29999999996608
GBPCHF_SB,15m,0.10,68.3,34.0,37.50%,1.16,262.30,80,262.2999999999347
GBPCHF_SB,15m,0.10,68.3,50.0,47.50%,1.23,446.30,80,446.3000000000011
GBPCHF_SB,15m,0.10,100.0,2.0,1.25%,0.21,-123.10,80,-123.09999999998234
GBPCHF_SB,15m,0.10,100.0,5.0,2.50%,0.13,-334.60,80,-334.599999999958
GBPCHF_SB,15m,0.10,100.0,10.0,3.75%,0.20,-609.60,80,-609.5999999999165
GBPCHF_SB,15m,0.10,100.0,18.0,17.50%,0.83,-198.20,80,-198.20000000001664
GBPCHF_SB,15m,0.10,100.0,34.0,28.75%,0.79,-388.20,80,-388.2000000000405
GBPCHF_SB,15m,0.10,100.0,50.0,40.00%,0.97,-68.70,80,-68.69999999995753
GBPCHF_SB,1h,0.10,5.0,2.0,57.14%,3.33,28.00,14,27.999999999996916
GBPCHF_SB,1h,0.10,10.0,2.0,42.86%,3.75,44.00,14,43.999999999995154
GBPCHF_SB,1h,0.10,10.0,5.0,50.00%,2.00,35.00,14,34.99999999999615
GBPCHF_SB,1h,0.10,15.0,2.0,35.71%,4.17,57.00,14,57.000000000004825
GBPCHF_SB,1h,0.10,15.0,5.0,35.71%,1.67,30.00,14,30.0000000000078
GBPCHF_SB,1h,0.10,15.0,10.0,35.71%,0.83,-15.00,14,-14.999999999987239
GBPCHF_SB,1h,0.10,20.0,2.0,14.29%,1.67,16.00,14,16.00000000000268
GBPCHF_SB,1h,0.10,20.0,5.0,28.57%,1.60,30.00,14,30.000000000005585
GBPCHF_SB,1h,0.10,20.0,10.0,28.57%,0.80,-20.00,14,-19.9999999999889
GBPCHF_SB,1h,0.10,20.0,18.0,42.86%,0.83,-24.00,14,-24.000000000001805
GBPCHF_SB,1h,0.10,36.7,2.0,7.14%,1.41,10.70,14,10.700000000003485
GBPCHF_SB,1h,0.10,36.7,5.0,14.29%,1.22,13.40,14,13.400000000007864
GBPCHF_SB,1h,0.10,36.7,10.0,14.29%,0.61,-46.60,14,-46.59999999998551
GBPCHF_SB,1h,0.10,36.7,18.0,28.57%,0.82,-33.20,14,-33.199999999999875
GBPCHF_SB,1h,0.10,36.7,34.0,64.29%,1.94,160.30,14,160.30000000000211
GBPCHF_SB,1h,0.10,68.3,2.0,0.00%,-0.00,-28.00,14,-27.999999999996916
