Symbol,Timeframe,Lot Size,TP Pips,SL Pips,Win Rate,Profit Factor,Total P/L,Total Trades,Net Pips
EURGBP_SB,15m,0.10,5.0,2.0,29.55%,1.05,6.00,88,5.999999999999488
EURGBP_SB,15m,0.10,10.0,2.0,9.09%,0.50,-80.00,88,-79.99999999998197
EURGBP_SB,15m,0.10,10.0,5.0,25.00%,0.67,-110.00,88,-109.99999999996348
EURGBP_SB,15m,0.10,15.0,2.0,6.82%,0.55,-74.00,88,-73.99999999998484
EURGBP_SB,15m,0.10,15.0,5.0,20.45%,0.77,-80.00,88,-79.99999999997112
EURGBP_SB,15m,0.10,15.0,10.0,42.05%,1.09,45.00,88,44.99999999997925
EURGBP_SB,15m,0.10,20.0,2.0,4.55%,0.48,-88.00,88,-87.99999999998106
EURGBP_SB,15m,0.10,20.0,5.0,15.91%,0.76,-90.00,88,-89.99999999995879
EURGBP_SB,15m,0.10,20.0,10.0,35.23%,1.09,50.00,88,50.000000000000114
EURGBP_SB,15m,0.10,20.0,18.0,52.27%,1.24,176.50,88,176.49999999999034
EURGBP_SB,15m,0.10,36.7,2.0,1.14%,0.21,-137.30,88,-137.29999999998094
EURGBP_SB,15m,0.10,36.7,5.0,7.95%,0.63,-148.10,88,-148.09999999995853
EURGBP_SB,15m,0.10,36.7,10.0,19.32%,0.88,-86.10,88,-86.10000000000855
EURGBP_SB,15m,0.10,36.7,18.0,34.09%,1.07,69.50,88,69.49999999997158
EURGBP_SB,15m,0.10,36.7,34.0,44.32%,0.91,-148.20,88,-148.1999999999989
EURGBP_SB,15m,0.10,68.3,2.0,0.00%,-0.00,-176.00,88,-175.99999999998022
EURGBP_SB,15m,0.10,68.3,5.0,6.82%,0.86,-57.90,88,-57.899999999953764
EURGBP_SB,15m,0.10,68.3,10.0,11.36%,0.77,-180.80,88,-180.7999999999994
EURGBP_SB,15m,0.10,68.3,18.0,19.32%,0.81,-239.70,88,-239.70000000001528
EURGBP_SB,15m,0.10,68.3,34.0,26.14%,0.63,-759.70,88,-759.6999999999732
EURGBP_SB,15m,0.10,68.3,50.0,36.36%,0.72,-679.60,88,-679.5999999999995
EURGBP_SB,15m,0.10,100.0,2.0,0.00%,-0.00,-176.00,88,-175.99999999998022
EURGBP_SB,15m,0.10,100.0,5.0,5.68%,0.83,-71.10,88,-71.09999999995364
EURGBP_SB,15m,0.10,100.0,10.0,9.09%,0.64,-287.10,88,-287.1000000000008
EURGBP_SB,15m,0.10,100.0,18.0,13.64%,0.59,-557.50,88,-557.5000000000178
EURGBP_SB,15m,0.10,100.0,34.0,22.73%,0.48,-1074.20,88,-1074.1999999999757
EURGBP_SB,15m,0.10,100.0,50.0,32.95%,0.64,-867.30,88,-867.3000000000015
EURGBP_SB,1h,0.10,5.0,2.0,47.62%,2.27,28.00,21,27.99999999999691
EURGBP_SB,1h,0.10,10.0,2.0,28.57%,2.00,30.00,21,30.000000000003354
EURGBP_SB,1h,0.10,10.0,5.0,42.86%,1.50,30.00,21,30.000000000006708
EURGBP_SB,1h,0.10,15.0,2.0,9.52%,0.79,-8.00,21,-7.9999999999968985
EURGBP_SB,1h,0.10,15.0,5.0,23.81%,0.94,-5.00,21,-4.999999999993875
EURGBP_SB,1h,0.10,15.0,10.0,38.10%,0.92,-10.00,21,-10.000000000004476
EURGBP_SB,1h,0.10,20.0,2.0,4.76%,0.50,-20.00,21,-19.999999999995577
EURGBP_SB,1h,0.10,20.0,5.0,14.29%,0.67,-30.00,21,-29.999999999989996
EURGBP_SB,1h,0.10,20.0,10.0,28.57%,0.80,-30.00,21,-30.000000000000043
EURGBP_SB,1h,0.10,20.0,18.0,47.62%,1.01,2.00,21,1.9999999999976126
EURGBP_SB,1h,0.10,36.7,2.0,0.00%,-0.00,-42.00,21,-41.999999999995374
EURGBP_SB,1h,0.10,36.7,5.0,4.76%,0.37,-63.30,21,-63.29999999998943
EURGBP_SB,1h,0.10,36.7,10.0,19.05%,0.86,-23.20,21,-23.200000000002092
EURGBP_SB,1h,0.10,36.7,18.0,38.10%,1.25,59.60,21,59.59999999999306
EURGBP_SB,1h,0.10,36.7,34.0,42.86%,0.81,-77.70,21,-77.69999999999953
EURGBP_SB,1h,0.10,68.3,2.0,0.00%,-0.00,-42.00,21,-41.999999999995374
EURGBP_SB,1h,0.10,68.3,5.0,4.76%,0.68,-31.70,21,-31.69999999998892
EURGBP_SB,1h,0.10,68.3,10.0,14.29%,1.14,24.90,21,24.89999999999995
EURGBP_SB,1h,0.10,68.3,18.0,23.81%,1.01,2.70,21,2.699999999995498
EURGBP_SB,1h,0.10,68.3,34.0,23.81%,0.53,-253.30,21,-253.29999999999427
EURGBP_SB,1h,0.10,68.3,50.0,42.86%,0.67,-167.80,21,-167.8000000000003
EURGBP_SB,1h,0.10,100.0,2.0,0.00%,-0.00,-42.00,21,-41.999999999995374
EURGBP_SB,1h,0.10,100.0,5.0,4.76%,1.00,0.00,21,0.000000000011141310096718371
EURGBP_SB,1h,0.10,100.0,10.0,14.29%,1.08,14.40,21,14.399999999998869
EURGBP_SB,1h,0.10,100.0,18.0,23.81%,0.97,-7.80,21,-7.800000000005525
EURGBP_SB,1h,0.10,100.0,34.0,23.81%,0.52,-263.80,21,-263.7999999999953
EURGBP_SB,1h,0.10,100.0,50.0,42.86%,0.65,-178.30,21,-178.30000000000138
EURGBP_SB,5m,0.10,5.0,2.0,29.57%,1.04,12.50,230,12.499999999999432
EURGBP_SB,5m,0.10,10.0,2.0,17.83%,1.06,23.50,230,23.500000000042746
EURGBP_SB,5m,0.10,10.0,5.0,38.26%,1.24,170.50,230,170.50000000007856
EURGBP_SB,5m,0.10,15.0,2.0,13.04%,1.09,36.50,230,36.50000000002905
EURGBP_SB,5m,0.10,15.0,5.0,30.87%,1.34,265.50,230,265.5000000000489
EURGBP_SB,5m,0.10,15.0,10.0,47.39%,1.36,425.40,230,425.39999999994416
EURGBP_SB,5m,0.10,20.0,2.0,8.70%,0.91,-38.50,230,-38.499999999952365
EURGBP_SB,5m,0.10,20.0,5.0,23.48%,1.20,174.80,230,174.80000000009852
EURGBP_SB,5m,0.10,20.0,10.0,37.39%,1.17,240.50,230,240.50000000000114
EURGBP_SB,5m,0.10,20.0,18.0,50.43%,1.13,264.60,230,264.5999999999765
EURGBP_SB,5m,0.10,36.7,2.0,3.91%,0.67,-146.90,230,-146.89999999995405
EURGBP_SB,5m,0.10,36.7,5.0,11.30%,0.88,-124.40,230,-124.39999999989789
EURGBP_SB,5m,0.10,36.7,10.0,22.17%,0.97,-45.70,230,-45.70000000002074
EURGBP_SB,5m,0.10,36.7,18.0,35.22%,1.08,199.40,230,199.39999999992278
EURGBP_SB,5m,0.10,36.7,34.0,49.57%,1.10,351.60,230,351.59999999998763
EURGBP_SB,5m,0.10,68.3,2.0,3.04%,0.92,-34.70,230,-34.69999999994957
EURGBP_SB,5m,0.10,68.3,5.0,10.43%,1.48,487.40,230,487.4000000001155
EURGBP_SB,5m,0.10,68.3,10.0,17.83%,1.29,547.90,230,547.8999999999999
EURGBP_SB,5m,0.10,68.3,18.0,28.26%,1.33,967.10,230,967.0999999999567
EURGBP_SB,5m,0.10,68.3,34.0,33.91%,0.95,-255.30,230,-255.29999999994288
EURGBP_SB,5m,0.10,68.3,50.0,43.04%,1.02,82.10,230,82.10000000000673
EURGBP_SB,5m,0.10,100.0,2.0,3.04%,1.25,110.00,230,110.00000000005025
EURGBP_SB,5m,0.10,100.0,5.0,8.70%,1.50,521.90,230,521.900000000117
EURGBP_SB,5m,0.10,100.0,10.0,15.22%,1.24,470.00,230,470.0000000000002
EURGBP_SB,5m,0.10,100.0,18.0,24.78%,1.22,667.60,230,667.5999999999499
EURGBP_SB,5m,0.10,100.0,34.0,31.74%,0.95,-253.60,230,-253.5999999999458
EURGBP_SB,5m,0.10,100.0,50.0,40.87%,1.06,337.40,230,337.40000000000146
EURGBP_SB,30m,0.10,5.0,2.0,41.38%,1.76,26.00,29,25.999999999997122
EURGBP_SB,30m,0.10,10.0,2.0,17.24%,1.04,2.00,29,2.000000000005329
EURGBP_SB,30m,0.10,10.0,5.0,34.48%,1.05,5.00,29,5.000000000010601
EURGBP_SB,30m,0.10,15.0,2.0,0.00%,-0.00,-58.00,29,-57.99999999999361
EURGBP_SB,30m,0.10,15.0,5.0,17.24%,0.63,-45.00,29,-44.99999999998944
EURGBP_SB,30m,0.10,15.0,10.0,31.03%,0.70,-57.70,29,-57.70000000000496
EURGBP_SB,30m,0.10,20.0,2.0,0.00%,-0.00,-58.00,29,-57.99999999999361
EURGBP_SB,30m,0.10,20.0,5.0,3.45%,0.14,-120.00,29,-119.99999999998452
EURGBP_SB,30m,0.10,20.0,10.0,17.24%,0.43,-132.70,29,-132.69999999999996
EURGBP_SB,30m,0.10,20.0,18.0,44.83%,0.95,-12.70,29,-12.700000000003172
EURGBP_SB,30m,0.10,36.7,2.0,0.00%,-0.00,-58.00,29,-57.99999999999361
EURGBP_SB,30m,0.10,36.7,5.0,0.00%,-0.00,-145.00,29,-144.999999999984
EURGBP_SB,30m,0.10,36.7,10.0,13.79%,0.60,-95.90,29,-95.90000000000202
EURGBP_SB,30m,0.10,36.7,18.0,41.38%,1.51,149.70,29,149.69999999999055
EURGBP_SB,30m,0.10,36.7,34.0,58.62%,1.79,274.90,29,274.8999999999956
EURGBP_SB,30m,0.10,68.3,2.0,0.00%,-0.00,-58.00,29,-57.99999999999361
EURGBP_SB,30m,0.10,68.3,5.0,0.00%,-0.00,-145.00,29,-144.999999999984
EURGBP_SB,30m,0.10,68.3,10.0,10.34%,0.63,-92.60,29,-92.60000000000036
EURGBP_SB,30m,0.10,68.3,18.0,31.03%,1.37,126.40,29,126.39999999999435
EURGBP_SB,30m,0.10,68.3,34.0,37.93%,1.20,97.10,29,97.10000000000417
EURGBP_SB,30m,0.10,68.3,50.0,44.83%,1.18,92.80,29,92.79999999999825
EURGBP_SB,30m,0.10,100.0,2.0,0.00%,-0.00,-58.00,29,-57.99999999999361
EURGBP_SB,30m,0.10,100.0,5.0,0.00%,-0.00,-145.00,29,-144.999999999984
EURGBP_SB,30m,0.10,100.0,10.0,10.34%,0.56,-112.30,29,-112.30000000000064
EURGBP_SB,30m,0.10,100.0,18.0,31.03%,1.25,85.50,29,85.49999999999403
EURGBP_SB,30m,0.10,100.0,34.0,34.48%,0.96,-17.80,29,-17.799999999995748
EURGBP_SB,30m,0.10,100.0,50.0,41.38%,0.96,-22.10,29,-22.100000000001614
