Symbol,Timeframe,Lot Size,TP Pips,SL Pips,Win Rate,Profit Factor,Total P/L,Total Trades,Net Pips
AUDUSD_SB,1h,0.10,5.0,2.0,61.11%,3.93,41.00,18,40.999999999995474
AUDUSD_SB,1h,0.10,10.0,2.0,33.33%,2.50,36.00,18,36.00000000000269
AUDUSD_SB,1h,0.10,10.0,5.0,50.00%,2.00,45.00,18,45.000000000005045
AUDUSD_SB,1h,0.10,15.0,2.0,22.22%,2.14,32.00,18,32.00000000000092
AUDUSD_SB,1h,0.10,15.0,5.0,44.44%,2.40,70.00,18,70.00000000000118
AUDUSD_SB,1h,0.10,15.0,10.0,61.11%,2.36,95.00,18,94.99999999999397
AUDUSD_SB,1h,0.10,20.0,2.0,11.11%,1.25,8.00,18,8.00000000000356
AUDUSD_SB,1h,0.10,20.0,5.0,33.33%,2.00,60.00,18,60.00000000000672
AUDUSD_SB,1h,0.10,20.0,10.0,50.00%,2.00,90.00,18,90.00000000000009
AUDUSD_SB,1h,0.10,20.0,18.0,61.11%,1.75,94.00,18,93.99999999999855
AUDUSD_SB,1h,0.10,36.7,2.0,5.56%,1.08,2.70,18,2.700000000003257
AUDUSD_SB,1h,0.10,36.7,5.0,16.67%,1.47,35.10,18,35.10000000000683
AUDUSD_SB,1h,0.10,36.7,10.0,22.22%,1.05,6.80,18,6.799999999997908
AUDUSD_SB,1h,0.10,36.7,18.0,38.89%,1.30,58.90,18,58.89999999999398
AUDUSD_SB,1h,0.10,36.7,34.0,50.00%,1.08,24.30,18,24.299999999999272
AUDUSD_SB,1h,0.10,68.3,2.0,0.00%,-0.00,-36.00,18,-35.999999999996035
AUDUSD_SB,1h,0.10,68.3,5.0,5.56%,0.80,-16.70,18,-16.69999999999058
AUDUSD_SB,1h,0.10,68.3,10.0,11.11%,0.85,-23.40,18,-23.40000000000009
AUDUSD_SB,1h,0.10,68.3,18.0,27.78%,1.46,107.50,18,107.49999999999707
AUDUSD_SB,1h,0.10,68.3,34.0,44.44%,1.61,206.40,18,206.40000000000424
AUDUSD_SB,1h,0.10,68.3,50.0,61.11%,2.15,401.30,18,401.30000000000007
AUDUSD_SB,1h,0.10,100.0,2.0,0.00%,-0.00,-36.00,18,-35.999999999996035
AUDUSD_SB,1h,0.10,100.0,5.0,5.56%,1.18,15.00,18,15.000000000009479
AUDUSD_SB,1h,0.10,100.0,10.0,11.11%,1.25,40.00,18,40.00000000000003
AUDUSD_SB,1h,0.10,100.0,18.0,27.78%,2.14,266.00,18,265.9999999999974
AUDUSD_SB,1h,0.10,100.0,34.0,33.33%,1.47,192.00,18,192.0000000000054
AUDUSD_SB,1h,0.10,100.0,50.0,33.33%,1.25,118.90,18,118.90000000000066
AUDUSD_SB,5m,0.10,5.0,2.0,26.29%,0.89,-28.00,175,-27.999999999996078
AUDUSD_SB,5m,0.10,10.0,2.0,19.43%,1.21,58.00,175,58.000000000032
AUDUSD_SB,5m,0.10,10.0,5.0,42.86%,1.50,250.00,175,250.00000000005593
AUDUSD_SB,5m,0.10,15.0,2.0,12.57%,1.08,24.00,175,24.00000000002251
AUDUSD_SB,5m,0.10,15.0,5.0,33.14%,1.49,285.00,175,285.00000000003286
AUDUSD_SB,5m,0.10,15.0,10.0,48.57%,1.40,360.30,175,360.299999999954
AUDUSD_SB,5m,0.10,20.0,2.0,8.57%,0.94,-20.00,175,-19.999999999963563
AUDUSD_SB,5m,0.10,20.0,5.0,26.86%,1.47,300.00,175,300.00000000007196
AUDUSD_SB,5m,0.10,20.0,10.0,41.71%,1.41,420.30,175,420.29999999999995
AUDUSD_SB,5m,0.10,20.0,18.0,52.57%,1.22,326.30,175,326.2999999999811
AUDUSD_SB,5m,0.10,36.7,2.0,5.14%,0.99,-1.70,175,-1.699999999966849
AUDUSD_SB,5m,0.10,36.7,5.0,16.57%,1.46,334.30,175,334.3000000000675
AUDUSD_SB,5m,0.10,36.7,10.0,29.71%,1.52,642.00,175,641.9999999999761
AUDUSD_SB,5m,0.10,36.7,18.0,40.00%,1.34,642.60,175,642.5999999999417
AUDUSD_SB,5m,0.10,36.7,34.0,54.29%,1.27,730.10,175,730.0999999999854
AUDUSD_SB,5m,0.10,68.3,2.0,3.43%,1.21,71.80,175,71.80000000003832
AUDUSD_SB,5m,0.10,68.3,5.0,11.43%,1.73,562.50,175,562.5000000000872
AUDUSD_SB,5m,0.10,68.3,10.0,19.43%,1.58,815.70,175,815.6999999999996
AUDUSD_SB,5m,0.10,68.3,18.0,30.29%,1.56,1238.50,175,1238.4999999999732
AUDUSD_SB,5m,0.10,68.3,34.0,42.86%,1.45,1537.10,175,1537.1000000000531
AUDUSD_SB,5m,0.10,68.3,50.0,53.14%,1.51,2086.00,175,2086.000000000011
AUDUSD_SB,5m,0.10,100.0,2.0,1.71%,0.87,-44.00,175,-43.99999999996089
AUDUSD_SB,5m,0.10,100.0,5.0,7.43%,1.53,429.80,175,429.8000000000918
AUDUSD_SB,5m,0.10,100.0,10.0,13.14%,1.38,578.50,175,578.5000000000011
AUDUSD_SB,5m,0.10,100.0,18.0,24.00%,1.61,1452.20,175,1452.1999999999666
AUDUSD_SB,5m,0.10,100.0,34.0,35.43%,1.50,1904.10,175,1904.1000000000545
AUDUSD_SB,5m,0.10,100.0,50.0,36.57%,1.16,803.90,175,803.8999999999996
AUDUSD_SB,30m,0.10,5.0,2.0,55.00%,3.06,37.00,20,36.999999999995914
AUDUSD_SB,30m,0.10,10.0,2.0,20.00%,1.25,8.00,20,8.00000000000356
AUDUSD_SB,30m,0.10,10.0,5.0,35.00%,1.08,5.00,20,5.000000000007233
AUDUSD_SB,30m,0.10,15.0,2.0,10.00%,0.83,-6.00,20,-5.999999999997119
AUDUSD_SB,30m,0.10,15.0,5.0,30.00%,1.29,20.00,20,20.000000000004476
AUDUSD_SB,30m,0.10,15.0,10.0,65.00%,2.79,125.00,20,124.9999999999929
AUDUSD_SB,30m,0.10,20.0,2.0,10.00%,1.11,4.00,20,4.000000000004
AUDUSD_SB,30m,0.10,20.0,5.0,20.00%,1.00,0.00,20,0.000000000008910205906431656
AUDUSD_SB,30m,0.10,20.0,10.0,55.00%,2.44,130.00,20,130.00000000000014
AUDUSD_SB,30m,0.10,20.0,18.0,60.00%,1.67,96.00,20,95.99999999999835
AUDUSD_SB,30m,0.10,36.7,2.0,0.00%,-0.00,-40.00,20,-39.999999999995595
AUDUSD_SB,30m,0.10,36.7,5.0,15.00%,1.30,25.10,20,25.100000000007938
AUDUSD_SB,30m,0.10,36.7,10.0,35.00%,1.98,126.90,20,126.89999999999642
AUDUSD_SB,30m,0.10,36.7,18.0,35.00%,1.10,22.90,20,22.899999999993526
AUDUSD_SB,30m,0.10,36.7,34.0,40.00%,0.72,-114.40,20,-114.39999999999907
AUDUSD_SB,30m,0.10,68.3,2.0,0.00%,-0.00,-40.00,20,-39.999999999995595
AUDUSD_SB,30m,0.10,68.3,5.0,5.00%,0.72,-26.70,20,-26.699999999989473
AUDUSD_SB,30m,0.10,68.3,10.0,25.00%,2.28,191.50,20,191.49999999999997
AUDUSD_SB,30m,0.10,68.3,18.0,35.00%,2.04,244.10,20,244.0999999999971
AUDUSD_SB,30m,0.10,68.3,34.0,40.00%,1.34,138.40,20,138.40000000000504
AUDUSD_SB,30m,0.10,68.3,50.0,40.00%,0.91,-53.60,20,-53.600000000000364
AUDUSD_SB,30m,0.10,100.0,2.0,0.00%,-0.00,-40.00,20,-39.999999999995595
AUDUSD_SB,30m,0.10,100.0,5.0,5.00%,1.05,5.00,20,5.000000000010587
AUDUSD_SB,30m,0.10,100.0,10.0,25.00%,3.33,350.00,20,350.00000000000034
AUDUSD_SB,30m,0.10,100.0,18.0,35.00%,2.99,466.00,20,465.9999999999976
AUDUSD_SB,30m,0.10,100.0,34.0,35.00%,1.58,258.00,20,258.0000000000059
AUDUSD_SB,30m,0.10,100.0,50.0,35.00%,1.11,70.80,20,70.79999999999984
AUDUSD_SB,15m,0.10,5.0,2.0,40.30%,1.69,55.00,67,54.999999999993946
AUDUSD_SB,15m,0.10,10.0,2.0,20.90%,1.32,34.00,67,34.000000000011966
AUDUSD_SB,15m,0.10,10.0,5.0,40.30%,1.35,70.00,67,70.00000000002211
AUDUSD_SB,15m,0.10,15.0,2.0,13.43%,1.16,19.00,67,19.00000000000807
AUDUSD_SB,15m,0.10,15.0,5.0,34.33%,1.57,125.00,67,125.00000000001148
AUDUSD_SB,15m,0.10,15.0,10.0,50.75%,1.55,180.00,67,179.99999999998096
AUDUSD_SB,15m,0.10,20.0,2.0,8.96%,0.98,-2.00,67,-1.999999999986258
AUDUSD_SB,15m,0.10,20.0,5.0,26.87%,1.47,115.00,67,115.00000000002709
AUDUSD_SB,15m,0.10,20.0,10.0,43.28%,1.53,200.00,67,200.00000000000017
AUDUSD_SB,15m,0.10,20.0,18.0,52.24%,1.22,124.00,67,123.99999999999295
AUDUSD_SB,15m,0.10,36.7,2.0,5.97%,1.17,20.80,67,20.800000000012147
AUDUSD_SB,15m,0.10,36.7,5.0,22.39%,2.12,290.50,67,290.50000000002115
AUDUSD_SB,15m,0.10,36.7,10.0,38.81%,2.33,544.20,67,544.1999999999869
AUDUSD_SB,15m,0.10,36.7,18.0,46.27%,1.72,458.80,67,458.799999999977
AUDUSD_SB,15m,0.10,36.7,34.0,59.70%,1.60,535.10,67,535.0999999999925
AUDUSD_SB,15m,0.10,68.3,2.0,0.00%,-0.00,-134.00,67,-133.999999999985
AUDUSD_SB,15m,0.10,68.3,5.0,14.93%,2.40,398.00,67,398.0000000000316
AUDUSD_SB,15m,0.10,68.3,10.0,26.87%,2.51,739.40,67,739.4000000000003
AUDUSD_SB,15m,0.10,68.3,18.0,34.33%,1.88,684.80,67,684.79999999999
AUDUSD_SB,15m,0.10,68.3,34.0,52.24%,2.16,1224.40,67,1224.4000000000133
AUDUSD_SB,15m,0.10,68.3,50.0,55.22%,1.66,965.00,67,964.9999999999998
AUDUSD_SB,15m,0.10,100.0,2.0,0.00%,-0.00,-134.00,67,-133.999999999985
AUDUSD_SB,15m,0.10,100.0,5.0,11.94%,2.71,505.00,67,505.0000000000332
AUDUSD_SB,15m,0.10,100.0,10.0,17.91%,2.16,635.60,67,635.600000000001
AUDUSD_SB,15m,0.10,100.0,18.0,28.36%,2.02,864.10,67,864.0999999999899
AUDUSD_SB,15m,0.10,100.0,34.0,43.28%,2.12,1402.40,67,1402.400000000017
AUDUSD_SB,15m,0.10,100.0,50.0,43.28%,1.54,927.40,67,927.3999999999996
