Symbol,Timeframe,Lot Size,TP Pips,SL Pips,Win Rate,Profit Factor,Total P/L,Total Trades,Net Pips
GBPAUD_SB,5m,0.10,5.0,2.0,41.95%,1.81,163.00,174,163.00000000011784
GBPAUD_SB,5m,0.10,10.0,2.0,17.24%,1.04,12.00,174,11.999999999999432
GBPAUD_SB,5m,0.10,10.0,5.0,33.33%,1.00,-0.00,174,-0.00000000020600054995156825
GBPAUD_SB,5m,0.10,15.0,2.0,5.75%,0.46,-178.00,174,-177.99999999995725
GBPAUD_SB,5m,0.10,15.0,5.0,20.11%,0.76,-170.00,174,-170.00000000015268
GBPAUD_SB,5m,0.10,15.0,10.0,38.51%,0.94,-65.00,174,-64.99999999984254
GBPAUD_SB,5m,0.10,20.0,2.0,4.60%,0.48,-172.00,174,-171.99999999997567
GBPAUD_SB,5m,0.10,20.0,5.0,13.22%,0.61,-295.00,174,-295.0000000002329
GBPAUD_SB,5m,0.10,20.0,10.0,30.46%,0.86,-165.80,174,-165.7999999999622
GBPAUD_SB,5m,0.10,20.0,18.0,47.13%,0.98,-31.80,174,-31.800000000005184
GBPAUD_SB,5m,0.10,36.7,2.0,3.45%,0.66,-115.80,174,-115.79999999995832
GBPAUD_SB,5m,0.10,36.7,5.0,9.20%,0.74,-202.80,174,-202.80000000018845
GBPAUD_SB,5m,0.10,36.7,10.0,21.26%,0.97,-44.60,174,-44.59999999982256
GBPAUD_SB,5m,0.10,36.7,18.0,38.51%,1.26,500.40,174,500.40000000021746
GBPAUD_SB,5m,0.10,36.7,34.0,45.40%,0.89,-363.20,174,-363.200000000018
GBPAUD_SB,5m,0.10,68.3,2.0,2.87%,1.01,3.50,174,3.5000000000327987
GBPAUD_SB,5m,0.10,68.3,5.0,4.60%,0.66,-283.60,174,-283.6000000002159
GBPAUD_SB,5m,0.10,68.3,10.0,10.92%,0.80,-316.40,174,-316.3999999998448
GBPAUD_SB,5m,0.10,68.3,18.0,21.84%,1.03,83.30,174,83.30000000016435
GBPAUD_SB,5m,0.10,68.3,34.0,29.89%,0.81,-778.30,174,-778.3000000001539
GBPAUD_SB,5m,0.10,68.3,50.0,38.51%,0.82,-955.80,174,-955.7999999999656
GBPAUD_SB,5m,0.10,100.0,2.0,2.87%,1.48,162.00,174,162.0000000000275
GBPAUD_SB,5m,0.10,100.0,5.0,4.60%,0.96,-30.00,174,-30.000000000224418
GBPAUD_SB,5m,0.10,100.0,10.0,10.34%,1.09,144.20,174,144.20000000014238
GBPAUD_SB,5m,0.10,100.0,18.0,16.67%,1.07,194.20,174,194.20000000017126
GBPAUD_SB,5m,0.10,100.0,34.0,24.71%,0.90,-431.00,174,-431.00000000017917
GBPAUD_SB,5m,0.10,100.0,50.0,32.18%,0.90,-577.00,174,-576.9999999999718
GBPAUD_SB,30m,0.10,5.0,2.0,38.89%,1.59,13.00,18,13.000000000014111
GBPAUD_SB,30m,0.10,10.0,2.0,33.33%,2.50,36.00,18,35.999999999996035
GBPAUD_SB,30m,0.10,10.0,5.0,38.89%,1.27,15.00,18,14.99999999997393
GBPAUD_SB,30m,0.10,15.0,2.0,11.11%,0.94,-2.00,18,-1.9999999999953388
GBPAUD_SB,30m,0.10,15.0,5.0,11.11%,0.37,-50.00,18,-50.00000000002561
GBPAUD_SB,30m,0.10,15.0,10.0,22.22%,0.43,-80.00,18,-79.99999999998226
GBPAUD_SB,30m,0.10,20.0,2.0,11.11%,1.25,8.00,18,7.999999999999119
GBPAUD_SB,30m,0.10,20.0,5.0,11.11%,0.50,-40.00,18,-40.00000000003115
GBPAUD_SB,30m,0.10,20.0,10.0,22.22%,0.57,-60.00,18,-59.99999999999335
GBPAUD_SB,30m,0.10,20.0,18.0,50.00%,1.11,18.00,18,17.99999999999804
GBPAUD_SB,30m,0.10,36.7,2.0,0.00%,-0.00,-36.00,18,-35.999999999996035
GBPAUD_SB,30m,0.10,36.7,5.0,5.56%,0.43,-48.30,18,-48.3000000000278
GBPAUD_SB,30m,0.10,36.7,10.0,11.11%,0.46,-86.60,18,-86.59999999998108
GBPAUD_SB,30m,0.10,36.7,18.0,33.33%,1.02,4.20,18,4.200000000027558
GBPAUD_SB,30m,0.10,36.7,34.0,44.44%,0.86,-46.40,18,-46.40000000000191
GBPAUD_SB,30m,0.10,68.3,2.0,0.00%,-0.00,-36.00,18,-35.999999999996035
GBPAUD_SB,30m,0.10,68.3,5.0,5.56%,0.80,-16.70,18,-16.700000000029505
GBPAUD_SB,30m,0.10,68.3,10.0,5.56%,0.40,-101.70,18,-101.6999999999823
GBPAUD_SB,30m,0.10,68.3,18.0,27.78%,1.46,107.50,18,107.50000000002044
GBPAUD_SB,30m,0.10,68.3,34.0,38.89%,1.28,104.10,18,104.0999999999849
GBPAUD_SB,30m,0.10,68.3,50.0,38.89%,0.87,-71.90,18,-71.89999999999571
GBPAUD_SB,30m,0.10,100.0,2.0,0.00%,-0.00,-36.00,18,-35.999999999996035
GBPAUD_SB,30m,0.10,100.0,5.0,5.56%,1.18,15.00,18,14.999999999969447
GBPAUD_SB,30m,0.10,100.0,10.0,5.56%,0.59,-70.00,18,-69.99999999998334
GBPAUD_SB,30m,0.10,100.0,18.0,16.67%,1.11,30.00,18,30.00000000002342
GBPAUD_SB,30m,0.10,100.0,34.0,22.22%,0.84,-76.00,18,-76.00000000001813
GBPAUD_SB,30m,0.10,100.0,50.0,22.22%,0.57,-300.00,18,-299.99999999999363
GBPAUD_SB,15m,0.10,5.0,2.0,47.83%,2.29,62.00,46,62.00000000003541
GBPAUD_SB,15m,0.10,10.0,2.0,43.48%,3.85,148.00,46,147.99999999998363
GBPAUD_SB,15m,0.10,10.0,5.0,43.48%,1.54,70.00,46,69.99999999994776
GBPAUD_SB,15m,0.10,15.0,2.0,34.78%,4.00,180.00,46,180.0000000000157
GBPAUD_SB,15m,0.10,15.0,5.0,34.78%,1.60,90.00,46,89.9999999999767
GBPAUD_SB,15m,0.10,15.0,10.0,43.48%,1.15,40.00,46,40.00000000004013
GBPAUD_SB,15m,0.10,20.0,2.0,28.26%,3.94,194.00,46,193.99999999997857
GBPAUD_SB,15m,0.10,20.0,5.0,30.43%,1.75,120.00,46,119.99999999993554
GBPAUD_SB,15m,0.10,20.0,10.0,32.61%,0.97,-10.00,46,-9.999999999994543
GBPAUD_SB,15m,0.10,20.0,18.0,45.65%,0.93,-30.00,46,-29.999999999998863
GBPAUD_SB,15m,0.10,36.7,2.0,21.74%,5.10,295.00,46,295.00000000001415
GBPAUD_SB,15m,0.10,36.7,5.0,21.74%,2.04,187.00,46,186.99999999996595
GBPAUD_SB,15m,0.10,36.7,10.0,23.91%,1.15,53.70,46,53.70000000004529
GBPAUD_SB,15m,0.10,36.7,18.0,36.96%,1.20,101.90,46,101.90000000005261
GBPAUD_SB,15m,0.10,36.7,34.0,52.17%,1.18,132.80,46,132.79999999999745
GBPAUD_SB,15m,0.10,68.3,2.0,19.57%,8.31,540.70,46,540.6999999999985
GBPAUD_SB,15m,0.10,68.3,5.0,19.57%,3.32,429.70,46,429.6999999999483
GBPAUD_SB,15m,0.10,68.3,10.0,19.57%,1.66,244.70,46,244.7000000000309
GBPAUD_SB,15m,0.10,68.3,18.0,30.43%,1.66,380.20,46,380.20000000003506
GBPAUD_SB,15m,0.10,68.3,34.0,36.96%,1.18,175.10,46,175.09999999996387
GBPAUD_SB,15m,0.10,68.3,50.0,45.65%,1.15,184.30,46,184.30000000000769
GBPAUD_SB,15m,0.10,100.0,2.0,19.57%,12.16,826.00,46,825.9999999999889
GBPAUD_SB,15m,0.10,100.0,5.0,19.57%,4.86,715.00,46,714.9999999999387
GBPAUD_SB,15m,0.10,100.0,10.0,19.57%,2.43,530.00,46,530.0000000000214
GBPAUD_SB,15m,0.10,100.0,18.0,28.26%,2.19,706.00,46,706.0000000000266
GBPAUD_SB,15m,0.10,100.0,34.0,34.78%,1.57,580.00,46,579.9999999999501
GBPAUD_SB,15m,0.10,100.0,50.0,43.48%,1.54,700.00,46,699.9999999999945
GBPAUD_SB,1h,0.10,5.0,2.0,43.75%,1.94,17.00,16,17.00000000001367
GBPAUD_SB,1h,0.10,10.0,2.0,31.25%,2.27,28.00,16,27.999999999996916
GBPAUD_SB,1h,0.10,10.0,5.0,37.50%,1.20,10.00,16,9.999999999976694
GBPAUD_SB,1h,0.10,15.0,2.0,31.25%,3.41,53.00,16,53.000000000005265
GBPAUD_SB,1h,0.10,15.0,5.0,37.50%,1.80,40.00,16,39.99999999998671
GBPAUD_SB,1h,0.10,15.0,10.0,43.75%,1.17,15.00,16,15.000000000013898
GBPAUD_SB,1h,0.10,20.0,2.0,18.75%,2.31,34.00,16,33.999999999996255
GBPAUD_SB,1h,0.10,20.0,5.0,18.75%,0.92,-5.00,16,-5.000000000028322
GBPAUD_SB,1h,0.10,20.0,10.0,25.00%,0.67,-40.00,16,-39.999999999995566
GBPAUD_SB,1h,0.10,20.0,18.0,50.00%,1.11,16.00,16,15.999999999998266
GBPAUD_SB,1h,0.10,36.7,2.0,6.25%,1.22,6.70,16,6.700000000003925
GBPAUD_SB,1h,0.10,36.7,5.0,6.25%,0.49,-38.30,16,-38.30000000002445
GBPAUD_SB,1h,0.10,36.7,10.0,12.50%,0.52,-66.60,16,-66.5999999999833
GBPAUD_SB,1h,0.10,36.7,18.0,37.50%,1.22,40.20,16,40.20000000002358
GBPAUD_SB,1h,0.10,36.7,34.0,50.00%,1.08,21.60,16,21.599999999999454
GBPAUD_SB,1h,0.10,68.3,2.0,6.25%,2.28,38.30,16,38.30000000000222
GBPAUD_SB,1h,0.10,68.3,5.0,6.25%,0.91,-6.70,16,-6.700000000026151
GBPAUD_SB,1h,0.10,68.3,10.0,6.25%,0.46,-81.70,16,-81.69999999998451
GBPAUD_SB,1h,0.10,68.3,18.0,25.00%,1.26,57.20,16,57.200000000019514
GBPAUD_SB,1h,0.10,68.3,34.0,37.50%,1.21,69.80,16,69.79999999998665
GBPAUD_SB,1h,0.10,68.3,50.0,43.75%,1.06,28.10,16,28.100000000002126
GBPAUD_SB,1h,0.10,100.0,2.0,6.25%,3.33,70.00,16,70.00000000000117
GBPAUD_SB,1h,0.10,100.0,5.0,6.25%,1.33,25.00,16,24.9999999999728
GBPAUD_SB,1h,0.10,100.0,10.0,6.25%,0.67,-50.00,16,-49.99999999998556
GBPAUD_SB,1h,0.10,100.0,18.0,18.75%,1.28,66.00,16,66.00000000001947
GBPAUD_SB,1h,0.10,100.0,34.0,25.00%,0.98,-8.00,16,-8.000000000016769
GBPAUD_SB,1h,0.10,100.0,50.0,31.25%,0.91,-50.00,16,-49.99999999999886
