Symbol,Timeframe,Lot Size,TP Pips,SL Pips,Win Rate,Profit Factor,Total P/L,Total Trades,Net Pips
NZDUSD_SB,1h,0.10,100.0,5.0,0.00%,-0.00,-25.00,5,-24.999999999997247
NZDUSD_SB,1h,0.10,100.0,10.0,0.00%,-0.00,-50.00,5,-50.00000000000004
NZDUSD_SB,1h,0.10,100.0,18.0,0.00%,-0.00,-90.00,5,-90.0000000000012
NZDUSD_SB,1h,0.10,100.0,34.0,0.00%,-0.00,-170.00,5,-169.99999999999795
NZDUSD_SB,1h,0.10,100.0,50.0,0.00%,-0.00,-228.00,5,-228.0000000000004
NZDUSD_SB,15m,0.10,5.0,2.0,29.69%,1.06,5.00,64,4.999999999999503
NZDUSD_SB,15m,0.10,10.0,2.0,12.50%,0.71,-32.00,64,-31.999999999987423
NZDUSD_SB,15m,0.10,10.0,5.0,29.69%,0.84,-35.00,64,-34.999999999975216
NZDUSD_SB,15m,0.10,15.0,2.0,7.81%,0.64,-43.00,64,-42.99999999998953
NZDUSD_SB,15m,0.10,15.0,5.0,20.31%,0.76,-60.00,64,-59.99999999997917
NZDUSD_SB,15m,0.10,15.0,10.0,35.94%,0.84,-65.00,64,-65.00000000001279
NZDUSD_SB,15m,0.10,20.0,2.0,7.81%,0.85,-18.00,64,-17.999999999986727
NZDUSD_SB,15m,0.10,20.0,5.0,18.75%,0.92,-20.00,64,-19.999999999971322
NZDUSD_SB,15m,0.10,20.0,10.0,35.94%,1.12,50.00,64,50.000000000000114
NZDUSD_SB,15m,0.10,20.0,18.0,50.00%,1.11,64.00,64,63.99999999999295
NZDUSD_SB,15m,0.10,36.7,2.0,4.69%,0.90,-11.90,64,-11.899999999987813
NZDUSD_SB,15m,0.10,36.7,5.0,12.50%,1.05,13.60,64,13.600000000026796
NZDUSD_SB,15m,0.10,36.7,10.0,26.56%,1.31,145.10,64,145.0999999999927
NZDUSD_SB,15m,0.10,36.7,18.0,39.06%,1.28,195.00,64,194.9999999999808
NZDUSD_SB,15m,0.10,36.7,34.0,53.12%,1.22,219.40,64,219.39999999999907
NZDUSD_SB,15m,0.10,68.3,2.0,3.12%,1.10,12.60,64,12.600000000013921
NZDUSD_SB,15m,0.10,68.3,5.0,7.81%,1.16,46.50,64,46.500000000032514
NZDUSD_SB,15m,0.10,68.3,10.0,17.19%,1.34,180.90,64,180.90000000000077
NZDUSD_SB,15m,0.10,68.3,18.0,31.25%,1.62,490.30,64,490.2999999999919
NZDUSD_SB,15m,0.10,68.3,34.0,45.31%,1.59,687.50,64,687.5000000000166
NZDUSD_SB,15m,0.10,68.3,50.0,46.88%,1.17,277.80,64,277.8000000000018
NZDUSD_SB,15m,0.10,100.0,2.0,1.56%,0.52,-60.20,64,-60.19999999998561
NZDUSD_SB,15m,0.10,100.0,5.0,4.69%,0.87,-39.20,64,-39.199999999965996
NZDUSD_SB,15m,0.10,100.0,10.0,12.50%,1.17,96.00,64,96.00000000000182
NZDUSD_SB,15m,0.10,100.0,18.0,26.56%,1.71,597.70,64,597.699999999994
NZDUSD_SB,15m,0.10,100.0,34.0,40.62%,1.77,971.30,64,971.3000000000211
NZDUSD_SB,15m,0.10,100.0,50.0,42.19%,1.31,545.30,64,545.3000000000054
NZDUSD_SB,30m,0.10,5.0,2.0,35.71%,1.39,7.00,14,6.999999999999229
NZDUSD_SB,30m,0.10,10.0,2.0,14.29%,0.83,-4.00,14,-3.999999999997339
NZDUSD_SB,30m,0.10,10.0,5.0,28.57%,0.80,-10.00,14,-9.99999999999445
NZDUSD_SB,30m,0.10,15.0,2.0,0.00%,-0.00,-28.00,14,-27.999999999996916
NZDUSD_SB,30m,0.10,15.0,5.0,14.29%,0.50,-30.00,14,-29.99999999999446
NZDUSD_SB,30m,0.10,15.0,10.0,42.86%,1.12,10.00,14,9.999999999996675
NZDUSD_SB,30m,0.10,20.0,2.0,0.00%,-0.00,-28.00,14,-27.999999999996916
NZDUSD_SB,30m,0.10,20.0,5.0,14.29%,0.67,-20.00,14,-19.999999999993342
NZDUSD_SB,30m,0.10,20.0,10.0,42.86%,1.50,40.00,14,40.00000000000003
NZDUSD_SB,30m,0.10,20.0,18.0,64.29%,2.00,90.00,14,89.99999999999898
NZDUSD_SB,30m,0.10,36.7,2.0,0.00%,-0.00,-28.00,14,-27.999999999996916
NZDUSD_SB,30m,0.10,36.7,5.0,7.14%,0.56,-28.30,14,-28.29999999999331
NZDUSD_SB,30m,0.10,36.7,10.0,21.43%,0.92,-8.70,14,-8.700000000000387
NZDUSD_SB,30m,0.10,36.7,18.0,42.86%,1.38,54.10,14,54.099999999996925
NZDUSD_SB,30m,0.10,36.7,34.0,50.00%,0.99,-3.20,14,-3.199999999998795
NZDUSD_SB,30m,0.10,68.3,2.0,0.00%,-0.00,-28.00,14,-27.999999999996916
NZDUSD_SB,30m,0.10,68.3,5.0,7.14%,1.05,3.30,14,3.300000000007202
NZDUSD_SB,30m,0.10,68.3,10.0,21.43%,1.50,54.50,14,54.500000000000625
NZDUSD_SB,30m,0.10,68.3,18.0,42.86%,2.25,180.50,14,180.499999999999
NZDUSD_SB,30m,0.10,68.3,34.0,50.00%,1.65,154.80,14,154.80000000000376
NZDUSD_SB,30m,0.10,68.3,50.0,50.00%,1.12,42.80,14,42.80000000000058
NZDUSD_SB,30m,0.10,100.0,2.0,0.00%,-0.00,-28.00,14,-27.999999999996916
NZDUSD_SB,30m,0.10,100.0,5.0,7.14%,1.54,35.00,14,35.00000000000726
NZDUSD_SB,30m,0.10,100.0,10.0,14.29%,1.07,7.90,14,7.900000000000659
NZDUSD_SB,30m,0.10,100.0,18.0,28.57%,1.40,71.30,14,71.29999999999862
NZDUSD_SB,30m,0.10,100.0,34.0,35.71%,1.21,61.70,14,61.70000000000442
NZDUSD_SB,30m,0.10,100.0,50.0,35.71%,0.89,-44.80,14,-44.799999999999386
NZDUSD_SB,5m,0.10,5.0,2.0,27.17%,0.93,-17.00,173,-16.9999999999973
NZDUSD_SB,5m,0.10,10.0,2.0,17.92%,1.09,26.00,173,26.00000000003223
NZDUSD_SB,5m,0.10,10.0,5.0,34.68%,1.05,26.70,173,26.70000000006337
NZDUSD_SB,5m,0.10,15.0,2.0,9.25%,0.76,-74.00,173,-73.9999999999732
NZDUSD_SB,5m,0.10,15.0,5.0,21.97%,0.82,-118.30,173,-118.29999999994493
NZDUSD_SB,5m,0.10,15.0,10.0,40.46%,1.01,6.70,173,6.699999999961165
NZDUSD_SB,5m,0.10,20.0,2.0,8.09%,0.88,-38.00,173,-37.99999999996379
NZDUSD_SB,5m,0.10,20.0,5.0,19.08%,0.92,-58.30,173,-58.29999999992117
NZDUSD_SB,5m,0.10,20.0,10.0,35.84%,1.10,111.70,173,111.70000000000027
NZDUSD_SB,5m,0.10,20.0,18.0,50.29%,1.11,173.70,173,173.69999999998072
NZDUSD_SB,5m,0.10,36.7,2.0,7.51%,1.49,157.10,173,157.10000000002992
NZDUSD_SB,5m,0.10,36.7,5.0,15.61%,1.31,225.90,173,225.90000000006887
NZDUSD_SB,5m,0.10,36.7,10.0,21.97%,1.01,11.00,173,10.999999999982265
NZDUSD_SB,5m,0.10,36.7,18.0,30.64%,0.89,-240.50,173,-240.50000000005207
NZDUSD_SB,5m,0.10,36.7,34.0,50.29%,1.08,240.30,173,240.29999999999518
NZDUSD_SB,5m,0.10,68.3,2.0,6.36%,2.32,427.30,173,427.300000000037
NZDUSD_SB,5m,0.10,68.3,5.0,12.14%,1.80,607.70,173,607.7000000000858
NZDUSD_SB,5m,0.10,68.3,10.0,17.34%,1.34,483.00,173,483.00000000000045
NZDUSD_SB,5m,0.10,68.3,18.0,23.70%,1.13,296.30,173,296.29999999996835
NZDUSD_SB,5m,0.10,68.3,34.0,39.88%,1.28,982.50,173,982.5000000000523
NZDUSD_SB,5m,0.10,68.3,50.0,45.09%,1.09,431.20,173,431.2000000000071
NZDUSD_SB,5m,0.10,100.0,2.0,4.05%,1.80,266.90,173,266.90000000003863
NZDUSD_SB,5m,0.10,100.0,5.0,8.67%,1.56,445.90,173,445.9000000000908
NZDUSD_SB,5m,0.10,100.0,10.0,12.72%,1.20,293.10,173,293.1000000000024
NZDUSD_SB,5m,0.10,100.0,18.0,18.50%,1.11,281.80,173,281.7999999999647
NZDUSD_SB,5m,0.10,100.0,34.0,34.68%,1.44,1617.00,173,1617.0000000000514
NZDUSD_SB,5m,0.10,100.0,50.0,39.88%,1.26,1278.90,173,1278.9000000000033
